"Name","acc@5","acc@N","acc@1","State","Notes","User","Tags","Created","Runtime","Sweep","anti_cca_enabled","captioner.model","captioner.prompt","config","data.group1","data.group2","data.name","data.purity","data.root","data.subset","differ.clip_model","differ.method","differ.model","differ.prompt_cls_0","differ.prompt_cls_1","evaluator.method","evaluator.model","evaluator.n_hypotheses","project","proposer.method","proposer.model","proposer.num_hypotheses","proposer.num_rounds","proposer.num_samples","proposer.prompt","proposer.sampling_method","ranker.classify_threshold","ranker.clip_dataset","ranker.clip_model","ranker.max_num_samples","ranker.method","seed","wandb","top_1_difference","top_1_score","top_2_difference","top_2_score","top_3_difference","top_3_score","top_4_difference","top_4_score","top_5_difference","top_5_score"
"PairedImageSets","1","1","0.5","finished","-","","","2025-12-01T06:59:11.000Z","38","","false","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/65_medium.yaml","Electric stoves in a kitchen","Gas stoves in a kitchen","PairedImageSets","1","./data","false","ViT-bigG-14","AntiCCA","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","a black electric hot plate on a white background","0.67815","this image shows a stainless steel oven with a glass door","0.58665","a stainless steel range with a glass top","0.57945","a stainless steel oven in a kitchen with hardwood floors","0.52285","this image shows a red stove with two ovens","0.48815"
"PairedImageSets","1","1","1","finished","-","","","2025-12-01T06:58:24.000Z","41","","false","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/64_medium.yaml","White roses in a vase","Pink roses in a vase","PairedImageSets","1","./data","false","ViT-bigG-14","AntiCCA","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","white roses in a glass vase","0.95845","a bouquet of white roses in a glass vase","0.95745","white roses in a vase with baby's breath","0.93795","white roses in a square vase","0.93425","white flowers in a vase on a window sill","0.93225"
"PairedImageSets","1","1","1","finished","-","","","2025-12-01T06:57:38.000Z","38","","false","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/63_medium.yaml","Children playing with toy cars","Children playing with toy trains","PairedImageSets","1","./data","false","ViT-bigG-14","AntiCCA","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","a baby boy playing with a toy car on a white background","0.8644","a little boy playing with a toy car in his room","0.8466","a little boy laying on the floor with a toy car","0.7908999999999999","a young boy laying on the floor with a toy car","0.7898000000000001","young boy playing with toy cars in the living room royalty free","0.7766"
"PairedImageSets","1","1","0.5","finished","-","","","2025-12-01T06:56:52.000Z","39","","false","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/62_medium.yaml","Digital clocks on a wall","Analog clocks on a wall","PairedImageSets","1","./data","false","ViT-bigG-14","AntiCCA","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","a large digital clock with a remote control","0.9595","a digital clock with a remote control next to it","0.947","The image shows a led wall clock in a room with a bed and a bedside table","0.9295","a digital clock with blue numbers on a wall","0.8755","an image of a large led wall clock in a room","0.8695"
"PairedImageSets","0.5","0.5","0.5","finished","-","","","2025-12-01T06:56:03.000Z","41","","false","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/61_medium.yaml","Hardcover books on a table","Paperback books on a table","PairedImageSets","1","./data","false","ViT-bigG-14","AntiCCA","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","a row of books on a shelf stock photography","0.8569000000000001","a stack of books on a desk with pencils and pens on a white background stock photography","0.8291","a set of books, pens, pencils and a beaker on a white background stock photography","0.8269","an open book on a wooden table with a white background","0.8004","an open book on top of a stack of books","0.7966"
"PairedImageSets","0.5","0.5","0","finished","-","","","2025-12-01T06:55:16.000Z","40","","false","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/60_medium.yaml","Laptop computers on a desk","Desktop computers on a desk","PairedImageSets","1","./data","false","ViT-bigG-14","AntiCCA","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","a person is pouring oil into a bowl with a strainer","0.6702","a young woman in a sweater with her hand on her chin and a finger on her chin","0.6272000000000001","a laptop on a wooden table with a glass of water","0.6121000000000001","top view of a notebook on a yellow desk with pens, pencils and a calculator","0.5858","a sony dvd player with a screen","0.5346"
"PairedImageSets","1","1","1","finished","-","","","2025-12-01T06:54:28.000Z","39","","false","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/59_medium.yaml","People playing electric guitars","People playing acoustic guitars","PairedImageSets","1","./data","false","ViT-bigG-14","AntiCCA","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","a man playing an electric guitar in front of smoke","0.91225","a young man with long hair is playing an electric guitar","0.90835","a man is playing an electric guitar on a black background","0.8704499999999998","a young man playing an electric guitar in a studio","0.86555","a woman in a blue dress is playing an electric guitar","0.86305"
"PairedImageSets","0.5","0.5","0.5","finished","-","","","2025-12-01T06:53:43.000Z","39","","false","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/58_medium.yaml","Ceramic mugs on a shelf","Glass mugs on a shelf","PairedImageSets","1","./data","false","ViT-bigG-14","AntiCCA","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","Two coffee mugs with trees on them","0.62845","A stack of colorful bowls on a metal rack","0.56275","Three red cups on a wooden table with a flower in the middle 3d rendering royalty free illustration","0.5271500000000001","Black mugs on a shelf with a plant on top","0.50035","A display of teacups and saucers on a wall - stock image","0.49375"
"PairedImageSets","1","1","0.5","finished","-","","","2025-12-01T06:52:53.000Z","42","","false","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/57_medium.yaml","Mountain bikes on a trail","Road bikes on a road","PairedImageSets","1","./data","false","ViT-bigG-14","AntiCCA","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","a trail in the woods with rocks and ferns","0.9775","a group of mountain bikers on a rocky trail","0.97","two mountain bikers cross a wooden bridge in the woods","0.965","a boy riding a mountain bike in the woods","0.9648","two mountain bikers riding down a trail in a forest","0.9625"
"PairedImageSets","1","1","1","finished","-","","","2025-12-01T06:52:02.000Z","44","","false","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/56_medium.yaml","Steel bridges over a river","Wooden bridges over a river","PairedImageSets","1","./data","false","ViT-bigG-14","AntiCCA","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","a bridge with steel beams in the middle of a river","0.8375","a railroad bridge over a river","0.735","a bridge over a river in portland, oregon stock photography","0.7210000000000002","a green bridge spanning a river with trees in the background","0.4775","a rusty wrought iron bridge over a dirt road - stock image","0.3783"
"PairedImageSets","0.5","0.5","0.5","finished","-","","","2025-12-01T06:51:14.000Z","40","","false","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/55_medium.yaml","Freshwater fish in an aquarium","Saltwater fish in an aquarium","PairedImageSets","1","./data","false","ViT-bigG-14","AntiCCA","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","a red siamese catfish swimming in an aquarium","0.7774","a black and white fish swimming in the grass","0.709","a small fish swimming in an aquarium","0.5825","a fish tank with plants and rocks in it","0.534","a yellow and black fish on a white background","0.5216"
"PairedImageSets","1","1","0.5","finished","-","","","2025-12-01T06:50:28.000Z","39","","false","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/54_medium.yaml","Leather shoes on display","Canvas shoes on display","PairedImageSets","1","./data","false","ViT-bigG-14","AntiCCA","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","a pair of work boots on display in a store - stock image","0.78875","a row of men's shoes on a shelf in a shoe shop stock photography","0.7857500000000001","a group of men's shoes in a store with a sale sign stock photography","0.78495","shoes on display at a market stock photo image of shoes on display at a market stock photo image of shoes on display at a market stock","0.75525","a group of shoes in glass jars on a wooden table","0.7535499999999999"
"PairedImageSets","1","1","0.5","finished","-","","","2025-12-01T06:49:41.000Z","38","","false","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/53_medium.yaml","Green apples in a basket","Red apples in a basket","PairedImageSets","1","./data","false","ViT-bigG-14","AntiCCA","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","green apples in a basket on a wooden floor","0.9078","a wicker basket full of green apples on a white background stock photos","0.8991999999999999","green apples in a wicker basket on a white background stock photography","0.8745999999999999","green apples in a wooden bowl on a white background stock photos","0.8658999999999999","two wicker baskets with apples in them isolated on a white background stock photography","0.6107"
"PairedImageSets","0.5","0.5","0.5","finished","-","","","2025-12-01T06:48:51.000Z","43","","false","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/52_medium.yaml","Golden retriever dogs playing","Labrador dogs playing","PairedImageSets","1","./data","false","ViT-bigG-14","AntiCCA","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","a young boy is playing with a group of golden retriever puppies","0.80625","two golden retrievers standing in a field","0.7777499999999999","two golden retriever puppies kissing on the beach","0.76795","a golden retriever is laying next to a group of puppies","0.76055","a golden retriever dog holding a giraffe stuffed animal","0.75625"
"PairedImageSets","1","1","1","finished","-","","","2025-12-01T06:48:04.000Z","38","","false","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/51_medium.yaml","Wooden chairs in a room","Plastic chairs in a room","PairedImageSets","1","./data","false","ViT-bigG-14","AntiCCA","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","a wooden dining chair with a slatted back","0.901","a dining room with a wooden table and chairs","0.8727","a pair of wooden dining chairs with leather seats","0.8442000000000001","a pair of victorian dining chairs on a hardwood floor","0.8182","an image of a lounge chair with a wooden frame and a tan leather seat","0.7852999999999999"
"PairedImageSets","0.5","0.5","0.5","finished","-","","","2025-12-01T06:47:17.000Z","40","","false","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/50_medium.yaml","SUVs on a road","Sedans on a road","PairedImageSets","1","./data","false","ViT-bigG-14","AntiCCA","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","a silver jeep grand cherokee is driving down a dirt road with mountains in the background","0.9593","the nissan terrano is driving down a rocky trail","0.9459","the 2020 toyota rav4 is parked on a dirt road","0.9366","a silver mercedes gl suv is parked on a dirt road","0.929","a white land rover is driving down a rocky trail","0.9177"
