"Name","acc@5","acc@N","acc@1","State","Notes","User","Tags","Created","Runtime","Sweep","anti_cca_enabled","captioner.model","captioner.prompt","config","data.group1","data.group2","data.name","data.purity","data.root","data.subset","differ.clip_model","differ.method","differ.model","differ.prompt_cls_0","differ.prompt_cls_1","evaluator.method","evaluator.model","evaluator.n_hypotheses","project","proposer.method","proposer.model","proposer.num_hypotheses","proposer.num_rounds","proposer.num_samples","proposer.prompt","proposer.sampling_method","ranker.classify_threshold","ranker.clip_dataset","ranker.clip_model","ranker.max_num_samples","ranker.method","seed","wandb","top_1_difference","top_1_score","top_2_difference","top_2_score","top_3_difference","top_3_score","top_4_difference","top_4_score","top_5_difference","top_5_score"
"PairedImageSets","0.5","0.5","0.5","finished","-","","","2025-12-01T07:39:58.000Z","39","","false","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/117_hard.yaml","Men wearing Rolex watches","Men wearing Omega watches","PairedImageSets","1","./data","false","ViT-bigG-14","AntiCCA","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","a man wearing a blue rolex watch next to a man with dreadlocks","0.7412","a man in a suit with a ring on his finger","0.6841999999999999","a man in a black shirt is sitting at a poker table","0.6551","a man is driving a car with a watch on his wrist","0.614","a man in a suit is looking at his watch","0.603"
"PairedImageSets","0.5","0.5","0.5","finished","-","","","2025-12-01T07:39:10.000Z","41","","false","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/116_hard.yaml","Lush vineyards in spring","Lush vineyards in early autumn","PairedImageSets","1","./data","false","ViT-bigG-14","AntiCCA","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","a vineyard with rows of vines and yellow daffodils","0.66285","a field of yellow dandelions in a vineyard","0.63565","a vineyard with green vines and hills in the background","0.6092500000000001","a vineyard field with vines in the background","0.5881500000000001","a vineyard in california with trees in the background","0.5335500000000001"
"PairedImageSets","1","1","1","finished","-","","","2025-12-01T07:38:23.000Z","40","","false","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/115_hard.yaml","Fresh sushi with salmon topping","Fresh sushi with tuna topping","PairedImageSets","1","./data","false","ViT-bigG-14","AntiCCA","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","salmon sushi with caviar on a wooden board with chopsticks stock photography","0.7783","sushi with salmon and avocado on a white plate","0.7225999999999999","different types of sushi on a wooden table","0.7176","a sushi roll with salmon, avocado and sesame seeds","0.6869000000000001","a person is holding a sushi roll with vegetables in it","0.6047"
"PairedImageSets","1","1","0.5","finished","-","","","2025-12-01T07:37:39.000Z","37","","false","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/114_hard.yaml","People practicing yoga in a mountainous setting","People meditating in a mountainous setting","PairedImageSets","1","./data","false","ViT-bigG-14","AntiCCA","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","a young woman is doing yoga on the shore of a lake","0.78595","a woman doing a handstand in the mountains at sunset","0.7837500000000001","a woman is practicing yoga on a yoga mat in the woods","0.75825","a woman doing yoga on a road in the forest","0.74685","a woman doing a yoga pose on top of a mountain","0.74285"
"PairedImageSets","0","0","0","finished","-","","","2025-12-01T07:36:53.000Z","39","","false","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/113_hard.yaml","Sunrise over Santorini, Greece","Sunset over Santorini, Greece","PairedImageSets","1","./data","false","ViT-bigG-14","AntiCCA","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","a street in a village with a greek flag in the background","0.69035","a man is sitting on the steps of a church in santorini, greece","0.5852500000000002","santorini, greece at sunset with a blue and white church","0.58165","santorini, greece, santorini island, greece, greece,","0.52185","stairs leading to a balcony overlooking the sea","0.49795000000000006"
"PairedImageSets","1","1","0.5","finished","-","","","2025-12-01T07:36:08.000Z","38","","false","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/112_hard.yaml","Bonsai trees in pots","Cacti in pots","PairedImageSets","1","./data","false","ViT-bigG-14","AntiCCA","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","a person is cutting the roots of a bonsai tree","1","a japanese cypress tree in a blue pot with a fisherman fishing","1","a bonsai tree in a pot in front of a building","0.9999","a bonsai tree with rocks and moss in a brown pot","0.9972","a person is holding a small bonsai tree","0.9953"
"PairedImageSets","1","1","0.5","finished","-","","","2025-12-01T07:35:21.000Z","40","","false","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/111_hard.yaml","Vinyl records in a store","CDs in a store","PairedImageSets","1","./data","false","ViT-bigG-14","AntiCCA","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","a room with a lot of records and a desk","0.81605","a record store with a sign that says records","0.7311500000000001","a man is standing in a record store with a lot of records","0.70735","a man is walking down the street in front of a record store","0.66325","a woman is looking at records in a record store","0.64855"
"PairedImageSets","0.5","0.5","0.5","finished","-","","","2025-12-01T07:34:34.000Z","39","","false","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/110_hard.yaml","Men wearing round glasses","Men wearing square glasses","PairedImageSets","1","./data","false","ViT-bigG-14","AntiCCA","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","a young man wearing glasses and a turtle neck sweater","0.5857500000000002","a man wearing glasses and a grey shirt","0.5747500000000001","a man in a tan turtleneck and sunglasses smoking a cigar","0.57305","a man wearing a tan denim jacket and sunglasses","0.53945","a man wearing glasses and a striped shirt leaning against a wall","0.52275"
"PairedImageSets","1","1","1","finished","-","","","2025-12-01T07:33:44.000Z","43","","false","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/109_hard.yaml","Children reading comic books","Children reading fairy tales","PairedImageSets","1","./data","false","ViT-bigG-14","AntiCCA","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","a boy sits on a shelf reading comic books","0.901","a boy is reading a comic book in a classroom","0.8989","two boys reading a magazine on a couch","0.8552000000000001","a boy in a superhero costume reading a book","0.7315","the painting shows a man and a woman holding newspapers","0.7172000000000001"
"PairedImageSets","0.5","0.5","0","finished","-","","","2025-12-01T07:32:57.000Z","40","","false","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/108_hard.yaml","Diesel trucks on a highway","Electric trucks on a highway","PairedImageSets","1","./data","false","ViT-bigG-14","AntiCCA","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","this image shows a black gmc sierra truck on a dirt road","0.8261999999999999","this is a picture of a truck with flames on it","0.8088","a chevrolet silverado truck driving down a dirt road with smoke coming out of it","0.7915","this is a black ram truck with a lift","0.7877","a monster truck with a large engine and large tires","0.7362"
"PairedImageSets","0","0","0","finished","-","","","2025-12-01T07:32:12.000Z","38","","false","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/107_hard.yaml","Women wearing ankle boots","Women wearing knee-high boots","PairedImageSets","1","./data","false","ViT-bigG-14","AntiCCA","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","a woman is standing next to a box with a clock on it","0.6480499999999999","a woman in a plaid skirt walking down the street","0.6375500000000001","a woman wearing a sweater and skirt on the street","0.6052500000000001","a woman is sitting on a bench with a tan bag","0.5905500000000001","this image may contain clothing apparel apparel person person and shorts","0.5858500000000001"
"PairedImageSets","1","1","0.5","finished","-","","","2025-12-01T07:31:27.000Z","38","","false","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/106_hard.yaml","Passenger planes in the sky","Cargo planes in the sky","PairedImageSets","1","./data","false","ViT-bigG-14","AntiCCA","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","an airplane flying in the sky with clouds and blue sky stock photos","0.8320000000000001","a passenger airplane flying in the sky at sunset","0.8094","an airplane is flying over a grassy field with clouds in the sky","0.7971","a passenger jet flying in a blue sky","0.7903","a white airplane flying over the ocean at sunset","0.785"
"PairedImageSets","1","1","1","finished","-","","","2025-12-01T07:30:42.000Z","39","","false","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/105_hard.yaml","Men wearing fedoras","Men wearing baseball caps","PairedImageSets","1","./data","false","ViT-bigG-14","AntiCCA","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","a man wearing a fedora hat and sunglasses","0.8975000000000002","a man is sitting on a bench wearing a hat and a suit","0.8326","a bearded man wearing a black fedora hat","0.8258999999999999","a man in a blue blazer and denim shorts wearing a hat","0.7502","a man wearing a hat and jeans","0.7095"
"PairedImageSets","1","1","1","finished","-","","","2025-12-01T07:29:58.000Z","37","","false","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/104_hard.yaml","People playing classical violin","People playing fiddle","PairedImageSets","1","./data","false","ViT-bigG-14","AntiCCA","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","a man playing a violin in a concert hall - stock image","0.8605999999999999","a man in a suit plays the violin in a concert stock photography","0.8399","a man playing the violin in an orchestra","0.8085999999999999","a young woman is playing the violin in a room with a piano stock photography","0.7923","close up of a man playing a violin stock photography","0.7854000000000001"
"PairedImageSets","0.5","0.5","0.5","finished","-","","","2025-12-01T07:29:13.000Z","38","","false","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/103_hard.yaml","Tennis shoes on a rack","Running shoes on a rack","PairedImageSets","1","./data","false","ViT-bigG-14","AntiCCA","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","wilson men's tennis shoes in white and blue","0.7125500000000001","a white sneaker with grey laces and a white sole","0.6851499999999999","asics women's gel solution tennis shoe in green and pink","0.5587500000000001","a woman is sitting on steps in a pair of grey leggings","0.47894999999999993","a collection of shoes on a wooden floor","0.44065"
"PairedImageSets","0.5","0.5","0.5","finished","-","","","2025-12-01T07:28:24.000Z","41","","false","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/102_hard.yaml","Oak trees in summer","Oak trees in autumn","PairedImageSets","1","./data","false","ViT-bigG-14","AntiCCA","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","a green grassy field with trees in the background stock photography","0.9144","the sun is shining through the trees in a green meadow","0.9061","the sun shines through a tree in a green field stock photography","0.901","the sun is shining on a green field with a tree in the background stock photography","0.8893","a large oak tree in a green meadow with a fence in the background","0.8742"
"PairedImageSets","0","0","0","finished","-","","","2025-12-01T07:27:40.000Z","37","","false","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/101_hard.yaml","Butterflies with spotted wings","Butterflies with striped wings","PairedImageSets","1","./data","false","ViT-bigG-14","AntiCCA","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","a bug sitting on a piece of wood","0.5715","an orange butterfly resting on a brick wall","0.5365","a brown butterfly with blue eyes on a white background","0.5307","a butterfly is sitting on a purple flower","0.5244000000000001","a blue and black butterfly resting on the ground","0.5056"
"PairedImageSets","1","1","1","finished","-","","","2025-12-01T07:26:55.000Z","38","","false","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/100_hard.yaml","Men wearing suits","Men wearing tuxedos","PairedImageSets","1","./data","false","ViT-bigG-14","AntiCCA","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","a man in a grey suit and sunglasses holding a briefcase","0.8634","a man in a suit walking down the street","0.855","a man is posing in a gray suit","0.8443","a man in a burgundy suit standing on a city street","0.8395","a man in a suit and sunglasses posing for a photo","0.8297"
